バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
Rootage,Playing With Fire,SPEED RAVE,kors k,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2324,1129,66,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 12:35
Rootage,Psycho Sheep Riddim,RIDDIM DUBSTEP,BEMANI Sound Team "SYUNN",0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,Re:Story,J-POP,ももいろクローバーZ,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1868,886,96,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 12:37
Rootage,REPLAY,TECHNO,SLAKE,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,ROCK女 feat. 大山愛未， Ken,TRANCE,Y&Co.,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2650,1238,174,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-02 10:06
Rootage,ruin of opals,IRIDESCENCE JAZZ ETUDE,上ノ瀬つかさ,9,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2873,1312,249,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-15 12:50
Rootage,R∞tAge,NEO J-TEKNO,BEMANI Sound Team "HuΣeR+",2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2905,1409,87,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 10:41
Rootage,Serious?,FESTIVAL TRAP,KSUKE,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2147,1020,107,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-21 07:38
Rootage,SIGMA,HARDROCK,BEMANI Sound Team "Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,SPEED ROCKER,PSYCHEDELIC TRANCE ,AJURIKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,Starry Night,HARDSTYLE,Massive New Krew feat.松平なな,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,The Best of Both Worlds,EUROTRAPBEAT,☆Taku Takahashi (m-flo， block.fm),3,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,2163,1043,77,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 09:00
Rootage,THE DAY OF JUBILATIONS,HARD ELECTRIC POP,BEMANI Sound Team "S-C-U vs L.E.D.",3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3324,1586,152,8,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-18 15:15
Rootage,The Rebellion of Sequencer,DJENTCORE,DJ Myosuke,5,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2867,1326,215,38,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-01-25 11:42
Rootage,ToyCube Pf.(RX-Ver.S.P.L.),NEW AGE,高田雅史,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,Twilight Warp,CYBER DANCE MUSIC,Maozon feat. Kyte,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,U.S.A.,IIDX EDITION,Remixed by BEMANI Sound Team "PHQUASE feat.TRANDER Jr.",0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,Unbelief,METAL,BEMANI Sound Team "Anonymous",6,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2943,1327,289,17,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-01-25 11:45
Rootage,Urban Constellations,JAZZY FOOTWORK JUNGLE,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2177,1030,117,6,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 10:32
Rootage,Visterhv,REBIRTH OUT,Feryquitous,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3545,1699,147,16,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 10:36
Rootage,Won(*3*)Chu KissMe!,IIDX EDITION,Remixed by BEMANI Sound Team "L.E.D." & IOSYS,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,X-DEN,ULTIΣATE COLLABORATION,T.Σ.Generation,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,Xlo,NEUTRONIKA,sasakure.UK,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3572,1640,292,21,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-18 14:18
Rootage,Yum Yum Jelly,FUTURE BASS,YUC'e,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,ZENDEGI DANCE,ORBITALIC ORIENTAL ELECTRO,ARM × BEMANI Sound Team "U1 overground",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2657,1275,107,6,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 14:40
Rootage,お菓子の王国,SPEED CANDY,Snail's House,4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3843,1809,225,19,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 10:35
Rootage,サクラあっぱれーしょん,IIDX EDITION,Remixed by BEMANI Sound Team "TAG" feat. 柊木りお,3,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,2288,1122,44,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 11:34
Rootage,セカンドピアス,GIRLS ROCK,OSTER project feat. echo,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,ハードベース・フェスタ,A-STYLE RUSSIAN HARDBASS,かめりあ feat. ななひら,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2789,1355,79,10,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 12:31
Rootage,ミストレス・アンに花束を,ELECTRONICA,soejima takuma feat.BEMANI Sound Team "猫叉Master",2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,1403,686,31,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-18 11:19
Rootage,夏の匂い。キミの残像。 ft. Kanae Asaba,Re 90's J-DANCE POP,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,抱きしめてモナムール,Hi-歌謡コア,冬色AMOUR☆Prim,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,泰東ノ翠霞,JAPANESE POPS,bermei.inazawa/feat.霜月はるか,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,1721,809,103,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 12:34
Rootage,金野火織の金色提言,音ゲー賛美歌,DJ TECHNORCH feat. 宇宙★海月,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
Rootage,龍王の霊廟(Mausoleum Of The Primal Dragon),RETROSPECTIVE EPIC MUSIC,BEMANI Sound Team "黒猫ダンジョン",4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3174,1565,44,6,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-02 09:33
HEROIC VERSE,27th style,HIP HOP,三代目 "dj TAKA & DAYBREAKERS",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2394,1119,156,15,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-04 16:00
HEROIC VERSE,beatAffection,BEAT MUSIC,ビートまりお,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2585,1244,97,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 14:35
HEROIC VERSE,Beautiful Harmony (IIDX Mix),PROGRESSIVE TRANCE,Ryu☆,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2447,1205,37,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-02 08:58
HEROIC VERSE,Change Yourself,TRANCE,ARM × kradness,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2424,1145,134,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-10-19 18:39
HEROIC VERSE,Do What You Want,FUTURE BASS,BEMANI Sound Team "SYUNN",28,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2011,987,37,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 10:50
HEROIC VERSE,Drop It,DUBSTEP/MMETAL/DJENT,Dazsta,18,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2692,1286,120,6,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-25 10:02
HEROIC VERSE,Duration,DRUM & BASS,佐野電磁,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1916,941,34,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-10-21 10:50
HEROIC VERSE,EXCITE,IIDX EDITION,Remixed by BEMANI Sound Team "HuΣeR feat.PON",3,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2191,1070,51,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-18 11:57
HEROIC VERSE,fairy cocktail,エレクトロニック/エレクトロニカ/ポップ,Tomggg,27,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,1628,802,24,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 08:28
HEROIC VERSE,Hold My Hand,MELODIC DANCE MUSIC,BEMANI Sound Team "Sota Fujimori",8,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2458,1212,34,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 12:17
HEROIC VERSE,Hyper Drive feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,13,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1968,970,28,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-11 08:23
HEROIC VERSE,Inferno of Fomalhaut,DJENT STEP,fallen shepherd ft. ricono,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2825,1268,289,69,ASSIST CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-15 11:44
HEROIC VERSE,Infinity Mirror,NEO 90's CINEMATIC TECHNO,Dirty Androids,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2263,1105,53,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 08:34
HEROIC VERSE,LIGHTNING STRIKES,Hi-GAIN ENERGY,BEMANI Sound Team "HuΣeR",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3181,1554,73,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-02 12:38
HEROIC VERSE,Mel,DRUM'N'BASS,Applekid,13,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,2158,1070,18,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-10 10:26
HEROIC VERSE,Moving on,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央,8,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2944,1446,52,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-18 14:36
HEROIC VERSE,Nasty Techniques,Hi-TECH FULL ON,kors k,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2596,1264,68,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-25 09:00
