"version","title","normalScore","normalDJName","normalPrefecture","hyperScore","hyperDJName","hyperPrefecture","anotherScore","anotherDJName","anotherPrefecture"
"Resort Anthem","Everlasting Resort","896","LARK.4",,"1335","RICK.",,"1905","DOLCE.",
"Resort Anthem","EXTREMA PT.2","692","TART",,"1362","RICK.",,"2028","DOLCE.",
"Resort Anthem","Fantasia","402","TURTLE",,"1562","RIN.T",,"2243","TETSUO",
"Resort Anthem","Get Out","888","34NARA",,"1494","RICK.",,"2140","RICK.",
"Resort Anthem","Golden Palms","754","RIN.T",,"1496","RICK.",,"2040","*SNOW*",
"Resort Anthem","Hardcore Mania","978","AYANE.",,"1562","RICK.",,"2180","TANMEN",
"Resort Anthem","I FIGHT ME","630","LARK.4",,"1434","CARP*S",,"2136","DOLCE.",
"Resort Anthem","Kailua","536","TURTLE",,"1402","NOVAK",,"2200","DOLCE.",
"Resort Anthem","La Mar","674","TURTLE",,"1221","MASAKI",,"1826","DOLCE.",
"Resort Anthem","Let The Track Flow","1137","RIN.T",,"1869","RICK.",,"2686","DOLCE.",
"Resort Anthem","LIFE SCROLLING","888","TART",,"1647","RICK.",,"2249","RICK.",
"Resort Anthem","love v km","564","TART",,"1435","W",,"2270","RICK.",
"Resort Anthem","Medicine of love","662","TURTLE",,"1116","TOTORI",,"1729","*MIYU*",
"Resort Anthem","Mermaid girl","1000","MASAKI",,"1710","RIN.T",,"2222","TERROR",
"Resort Anthem","Never Fade Away","796","TART",,"1804","RICK.",,"3040","DOLCE.",
"Resort Anthem","New Castle Legions","1021","MASAKI",,"2010","RICK.",,"2540","DOLCE.",
"Resort Anthem","PARADISE LOST","1449","RIN.T",,"2352","RICK.",,"3340","DOLCE.",
"Resort Anthem","passionate fate","1177","AYANE.",,"1659","RICK.",,"2137","DOLCE.",
"Resort Anthem","perditus†paradisus","1308","RICK.",,"2548","F.A",,"3873","DOLCE.",
"Resort Anthem","Programmed Life","1114","34NARA",,"1819","RICK.",,"2387","TANMEN",
"Resort Anthem","Programmed Sun(xac Antarctic Ocean mix)","768","MASAKI",,"1531","RICK.",,"2013","FF3",
"Resort Anthem","Raise your hands","1018","ATIA",,"1555","RICK.",,"2257","TETSUO",
"Resort Anthem","reunion","1412","RICK.",,"2449","F.A",,"3261","DOLCE.",
"Resort Anthem","Rock Da House","912","TART",,"1656","-HIDE*",,"2243","DOLCE.",
"Resort Anthem","SABER WING","563","MASAKI",,"1883","RICK.",,"2825","DOLCE.",
"Resort Anthem","Sakura Reflection","484","TART",,"1622","PX68-L",,"2369","*TA93N",
"Resort Anthem","sakura storm","1058","LARK.4",,"1343","ZENO",,"2415","DOLCE.",
"Resort Anthem","Session 9 -Chronicles-","786","TART",,"2448","RICK.",,"3629","DOLCE.",
"Resort Anthem","Space Time","634","TURTLE",,"1721","RICK.",,"2205","DOLCE.",
"Resort Anthem","SPECIAL SUMMER CAMPAIGN!","716","AYANE.",,"1651","*MIYU*",,"2989","DOLCE.",
"Resort Anthem","Stay my side","650","TART",,"1082","EBI",,"1352","UKI6RA",
"Resort Anthem","STELLAR WIND","644","TART",,"1904","RICK.",,"2687","DOLCE.",
"Resort Anthem","Survival Games","866","TART",,"1487","VEGETA",,"2175","TERROR",
"Resort Anthem","Take Me Higher","799","34NARA",,"1672","RICK.",,"2376","DOLCE.",
"Resort Anthem","THE BLACK KNIGHT","937","TURTLE",,"2109","RICK.",,"2924","DOLCE.",
"Resort Anthem","THE DOOR INTO RAINBOW","818","LARK.4",,"1730","XAN.L",,"2198","DOLCE.",
"Resort Anthem","THE FALLEN","934","DANTE",,"1528","TOTORI",,"2708","DOLCE.",
"Resort Anthem","Thunderbolt","1054","TURTLE",,"1936","RICK.",,"3773","DOLCE.",
"Resort Anthem","Tropical April","1646","RICK.",,"2328","RICK.",,"2755","DOLCE.",
"Resort Anthem","Vermilion","544","TURTLE",,"1186","MASAKI",,"2073","DOLCE.",
"Resort Anthem","Watch Out Pt.2","1186","34NARA",,"1984","DOLCE.",,"2850","DOLCE.",
"Resort Anthem","WE LOVE SHONAN","808","TURTLE",,"1715","RICK.",,"2191","DOLCE.",
"Resort Anthem","WISE UP!","498","TART",,"1190","CARP*S",,"1600","RICK.",
"Resort Anthem","Wuv U","416","TART",,"1340","RICK.",,"1715","DOLCE.",
"Resort Anthem","XANADU OF TWO","1010","TURTLE",,"1761","T.S.M",,"2753","DOLCE.",
"Resort Anthem","You Were The One","1045","AYANE.",,"1739","CARP*S",,"2268","TANMEN",
"Resort Anthem","ZETA～素数の世界と超越者～","614","TURTLE",,"2177","RICK.",,"3136","DOLCE.",
"Resort Anthem","おおきなこえで","460","TURTLE",,"1002","RICK.",,"1500","RICK.",
"Resort Anthem","かげぬい Ver.BENIBOTAN","899","TURTLE",,"1426","RICK.",,"1941","*SNOW*",
"Resort Anthem","ラクエン Feat.Chiharu Chonan -JAKA respect for K.S.K. Remix","1146","MASAKI",,"1692","RICK.",,"2570","DOLCE.",
"Resort Anthem","夕焼け ～Fading Day～","1008","RIN.T",,"2114","TANMEN",,"2819","DOLCE.",
"Resort Anthem","恋愛レボリューション21-秋葉工房mix-","642","LARK.4",,"1441","RIN.T",,"2033","TETSUO",
"Resort Anthem","灼熱Beach Side Bunny","1126","RIN.T",,"1965","NEET",,"3179","DOLCE.",
"Resort Anthem","旅人リラン","1157","TURTLE",,"1981","RICK.",,"2653","DOLCE.",
"Resort Anthem","黒髪乱れし修羅となりて","820","TART",,"2144","ZENO",,"3459","DOLCE.",
"Resort Anthem","中華急行","328","TART",,"1537","MOKA.A",,"2323","XAN.L",
