バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,最終プレー日時
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Elektrick U-Phoria,UK HARDCORE,DJ Noriken,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Adularia,ARTCORE,DJ TOTTO,3,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2590,1204,182,14,HARD CLEAR,2016-10-23 18:53
SPADA,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Odin,GABBER,Noizenecio,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,MAD ATTACK,UPBEAT,HALFBY,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Atropos,NEUTRONIKA,sasakure.UK,0,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Funny shuffle,JAG GLITCH,猫叉Master+,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,NPC World,ELECTRO POP,PON,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Lighting Shower,TRANCE POP,TAG,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,LA FESTA LA VITA!!,DRUM'N'BASS,GUHROOVY,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,0,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,煉獄のエルフェリア,HARD SYMPHONIC,猫叉Master+,2,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3071,1285,501,88,FAILED,2016-07-08 07:13
SPADA,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,0,0,0,-1,FAILED,2015-11-28 17:30
SPADA,RISE,DRUMSTEP,Dirty Androids,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,1745,815,115,7,HARD CLEAR,2016-10-08 16:03
SPADA,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,diagram,GLITCH HOP,Expander,1,3,0,0,0,-1,FULLCOMBO CLEAR,7,0,0,0,-1,HARD CLEAR,11,2622,1190,242,9,HARD CLEAR,2016-10-08 18:02
SPADA,Last Dance,HARD STACC,dj TAKA,2,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2921,1335,251,32,HARD CLEAR,2016-07-08 07:16
SPADA,Verflucht,HARD NRG,Tyrfing,6,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3021,1338,345,22,CLEAR,2016-10-15 15:55
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,2,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2335,1112,111,9,HARD CLEAR,2016-10-22 14:45
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2037,940,157,8,HARD CLEAR,2016-04-10 19:24
SPADA,アルストロメリア,BLOOM FUSION,TAG,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,ATHER,ASTRAL HARDCORE,TAG underground,0,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,Unicorn tail,BREAKBEATS TRANCE,DJ YOSHITAKA,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,3011,1434,143,11,HARD CLEAR,2016-09-18 12:19
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,0,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
SPADA,invoker,TRIBE CORE,Caladborg,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2644,1140,364,49,CLEAR,2016-04-03 22:03
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,2,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2339,1095,149,9,HARD CLEAR,2016-10-01 13:29
SPADA,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,1,6,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,3099,1314,471,90,FAILED,2016-04-29 15:25
SPADA,海神,HYDRO CORE,兎々,10,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2949,1368,213,16,HARD CLEAR,2016-10-21 17:46
PENDUAL,Line 4 Ruin,ELECTRO TECH,Ryu☆,2,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2719,1317,85,1,FULLCOMBO CLEAR,2016-10-23 19:48
PENDUAL,Rave*it!! Rave*it!!,EDM SPEED,機龍,3,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2709,1191,327,108,CLEAR,2016-10-15 16:06
PENDUAL,Say YEEEAHH,EDM,kors k,4,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2947,1358,231,30,HARD CLEAR,2016-10-24 18:55
PENDUAL,Reflux,TRANCESTEP,Eagle,5,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,2618,1190,238,80,CLEAR,2016-10-15 15:58
PENDUAL,CHRONO DIVER -NORNIR-,CYBER DRUM & BASS,L.E.D.,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,chrono diver -fragment-,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,1,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,1746,853,40,8,HARD CLEAR,2015-12-30 17:47
PENDUAL,AFRO KNUCKLE,AFRO-SAMBA,猫叉Master+,6,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2320,1102,116,4,HARD CLEAR,2016-10-11 17:02
PENDUAL,illuminate,SYNTHETIC EDM,Sota Fujimori,0,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,subtractive,GLITCH STEP,Expander,1,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,HARD CLEAR,10,1931,892,147,12,HARD CLEAR,2016-06-18 10:18
PENDUAL,デンドロビウム,BLOOM FUSION,TAG,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,超青少年ノ為ノ超多幸ナ超古典的超舞曲,PIECED EUPHORIA,Project B-,3,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2623,1277,69,6,FULLCOMBO CLEAR,2016-09-17 20:47
PENDUAL,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,19,6,0,0,0,-1,NO PLAY,10,1983,860,263,19,NO PLAY,12,3241,1514,213,21,HARD CLEAR,2016-10-23 19:50
PENDUAL,Realize Maze,SOLITUDE,movies (moimoi×Xceon×Dai.),1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2845,1355,135,10,HARD CLEAR,2016-10-21 15:27
PENDUAL,Ｘ↑Ｘ↓,新世紀進歩的羽扇子音楽,DJ TECHNORCH,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2678,1230,218,13,HARD CLEAR,2016-10-22 15:30
PENDUAL,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,Sweet Radar,ELECTRO POP,DJ Genki feat. Yukacco,0,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,3,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,3613,1621,371,77,CLEAR,2016-10-24 20:09
PENDUAL,Scars of FAUNA,WORLD/ELECTRONICA,猫叉Master,8,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2696,1256,184,10,HARD CLEAR,2016-10-24 20:03
PENDUAL,Sakura Mirage,CHIPCORE,Ryu☆,4,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2216,1046,124,7,HARD CLEAR,2016-10-22 15:39
PENDUAL,Hello Happiness,HAPPY HARDCORE,P*Light feat. mow*2,0,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,No Tears,HARD EDM,RoughSketch feat.Aikapin,5,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2420,1155,110,10,HARD CLEAR,2016-10-22 15:50
PENDUAL,鬼天,ASURA TEK CORE,兎々,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2272,1060,152,27,HARD CLEAR,2016-10-24 20:41
PENDUAL,Don't Stop The Music feat.森高千里,J-POP,tofubeats,0,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,Monopole.,ARTCORE ROCK,cosMo＠暴走P,11,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,12,2988,1357,274,47,CLEAR,2016-10-24 20:21
PENDUAL,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,17,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3405,1545,315,22,HARD CLEAR,2016-10-24 20:35
PENDUAL,Erosion Mark,FALLIN APART CORE,kors k REASM Des-ROW,0,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,On My Wings(Hardstyle IIDX),HARDSTYLE,kors k,0,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,HARD CLEAR,2015-11-28 17:30
PENDUAL,ZZ,INTELLIGENCE,D.J.Amuro,6,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2882,1372,138,15,HARD CLEAR,2016-10-21 16:34
PENDUAL,Rave Saves You feat. Cardz (Exclusive IIDX Mix),HARD DANCE,REMO-CON,1,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2198,1048,102,6,HARD CLEAR,2016-10-11 16:39
PENDUAL,千年ノ理,WORLD/ELECTRONICA,猫叉Master,3,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3029,1444,141,2,HARD CLEAR,2016-10-23 18:12
PENDUAL,妖隠し -あやかしかくし-,DRUM'N'WALTZ,DJ TOTTO feat.3L,1,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,2083,987,109,6,FULLCOMBO CLEAR,2016-04-10 20:31
PENDUAL,それは花火のような恋,Hi-歌謡コア,夏色バーニングラブ☆Prim,9,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3656,1716,224,15,HARD CLEAR,2016-10-24 20:44
PENDUAL,In The Breeze,HYBRID,96 & Sota ft. Mayumi Morinaga,8,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1690,803,84,2,FULLCOMBO CLEAR,2016-10-24 19:37
PENDUAL,Chronos,PROGRESSIVE,TAG,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2131,976,179,22,HARD CLEAR,2016-10-22 14:42
PENDUAL,超青少年ノ為ノ超多幸ナ超古典的超舞曲†,PIECED EUPHORIA,Project B-,1,0,0,0,0,-1,NO PLAY,0,0,0,0,-1,NO PLAY,12,3808,1796,216,66,CLEAR,2016-09-30 12:06
copula,DIAMOND CROSSING,HARD ELECTRIC POP,S-C-U vs L.E.D.,18,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2767,1270,227,50,CLEAR,2016-10-23 16:07
copula,駅猫のワルツ,にゃんコア,ミニョンヌ鉄道兄弟,12,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2431,1041,349,41,CLEAR,2016-10-23 18:56
copula,か・し・ま・し☆PUMP UP！,SUMMER WORKOUT,miko,6,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2693,1259,175,6,HARD CLEAR,2016-10-23 19:53
copula,Nightmare before oversleep,SORROW STEP,猫叉Master,17,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2727,1259,209,4,HARD CLEAR,2016-10-23 18:33
copula,Uh-Oh,CANDY RAVE,kors k,3,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2067,898,271,18,HARD CLEAR,2016-06-02 14:11
copula,Donkey Donk,DONK,Ryu☆,1,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,2087,969,149,31,HARD CLEAR,2016-10-19 23:33
copula,オルタネイトβ,HYPER J-POP,Xceon feat. Mayumi Morinaga,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2152,1024,104,4,HARD CLEAR,2016-10-01 10:56
copula,refrain,TRANCE,dj TAKA feat.AiMEE,11,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3414,1603,208,10,HARD CLEAR,2016-10-23 17:35
copula,Transport,TECH-TRANCE,Sota Fujimori,2,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2088,1010,68,11,HARD CLEAR,2015-12-30 17:57
copula,Central Station,FUTURE BASS,Recycle,2,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2241,1047,147,14,HARD CLEAR,2016-06-18 11:43
copula,少女アリスと箱庭幻想コンチェルト,空想ファンタジーシリーズ,DJ TOTTO,53,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2051,969,113,2,FULLCOMBO CLEAR,2016-10-24 20:38
copula,セロトニン,ORBITALICTRO,U1 overground,4,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2238,1074,90,9,HARD CLEAR,2016-10-23 18:28
copula,太陽SUNSUNボンジュールアバンチュール,PIECED SUNDAY,Project B-,6,6,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2658,1282,94,13,HARD CLEAR,2016-10-19 23:44
copula,Daily Lunch Special,ラッキーハードコア,Lucky Vacuum,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2779,1318,143,15,HARD CLEAR,2016-09-24 13:43
copula,GET READY!!,HARDCORE RAVE,DJ Shimamura,3,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2491,1159,173,8,HARD CLEAR,2016-10-15 14:38
copula,To The Paradise,EDM,DJ Genki feat. SHIN from HYPERNOVA,1,3,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,2016,936,144,6,HARD CLEAR,2015-12-12 21:31
copula,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,1,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2395,1147,101,15,HARD CLEAR,2015-11-28 18:35
copula,Dynamite,HYBRID TWERK,USAO,1,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3070,1320,430,124,CLEAR,2016-10-19 23:50
copula,Aublia,POST J-TRADITIONAL,onoken feat. ALIAKE,2,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2396,1119,158,14,HARD CLEAR,2016-09-24 13:38
copula,Musik LoverZ,HARDSTYLE,RoughSketch,8,5,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,10,2397,1145,107,4,HARD CLEAR,2016-10-01 12:11
copula,Routing,JAZZY-ELECTRO,かめりあ,25,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2375,1093,189,14,HARD CLEAR,2016-10-24 20:29
copula,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,2,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2525,1199,127,7,HARD CLEAR,2016-10-15 15:42
copula,追想快晴テーマパーク,FUTURE E-POP,PHQUASE,1,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,11,2749,1247,255,41,HARD CLEAR,2016-04-10 18:42
copula,SURVIVOR,GRAVITY POP,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1943,935,73,7,HARD CLEAR,2016-10-19 23:21
copula,星屑ディスタンシア,GLITCH JAZZ,ARM feat. 普透明度 + Brasscapsule,3,4,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,1930,877,176,7,HARD CLEAR,2016-04-30 11:55
copula,NANAIRO,METAL POPS,LIQU@。,3,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,10,2423,1133,157,4,HARD CLEAR,2016-10-21 17:17
copula,AO-1,DANCE EXPRESS,電龍,4,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2629,1225,179,22,HARD CLEAR,2016-10-23 17:21
copula,Nowhere,ELECTRO TRANCE,Nhato,11,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2094,1001,92,2,HARD CLEAR,2016-10-23 16:01
copula,do the thing feat. Kanae Asaba,EDM,MK,27,3,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2222,1061,100,0,FULLCOMBO CLEAR,2016-10-24 20:55
copula,Rock It,HARDCORE,Hommarju,1,5,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,11,2773,1295,183,11,HARD CLEAR,2016-09-24 12:28
copula,Violet Rose,LATIN JAZZ TRIO,OSTER project,10,7,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2438,1126,186,10,HARD CLEAR,2016-10-23 16:27
copula,量子の海のリントヴルム,エピックプログレ,黒猫ダンジョン,26,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2865,1367,131,9,HARD CLEAR,2016-10-24 20:16
copula,麗 ～うらら～,WINTER GLOW,SOUND HOLIC feat. Nana Takahashi,12,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2556,1233,90,2,FULLCOMBO CLEAR,2016-10-24 20:27
copula,灼熱 Pt.2 Long Train Running,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,5,7,0,0,0,-1,NO PLAY,11,0,0,0,-1,NO PLAY,12,2575,1020,535,133,FAILED,2016-10-24 21:03
copula,Inner Spirit,HiTECH FULLON,lapix,16,5,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2682,1257,168,9,HARD CLEAR,2016-10-23 16:35
copula,Damage Per Second,CYBER DRUMSTEP,Maozon,2,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1942,929,84,2,HARD CLEAR,2016-10-15 15:52
copula,Acid Pumper,HARD DANCE,ni-21,25,4,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2336,1107,122,19,HARD CLEAR,2016-10-23 17:31
copula,Exchange Place,FUTURE JERSEY,Dirty Androids,22,4,0,0,0,-1,NO PLAY,7,0,0,0,-1,NO PLAY,9,1759,857,45,0,FULLCOMBO CLEAR,2016-10-23 15:41
copula,quick master (reform version),J-TEKNO,youhei shimizu,2,1,0,0,0,-1,NO PLAY,3,343,165,13,0,FULLCOMBO CLEAR,5,510,246,18,0,FULLCOMBO CLEAR,2016-10-01 14:00
copula,Devil's Gear,MAINSTREAM HARDCORE,DJ Myosuke,7,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,3207,1467,273,30,HARD CLEAR,2016-10-08 18:55
copula,Tori-no-kimochi,WORLD/ELECTRONICA,猫叉Master+,5,1,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,10,1904,887,130,3,HARD CLEAR,2016-10-23 19:29
copula,Derelict Star feat. Ryu*,HARD DANCE,Remo-con,12,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,11,2545,1221,103,1,HARD CLEAR,2016-10-24 20:58
copula,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,22,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2885,1325,235,15,HARD CLEAR,2016-10-24 21:00
copula,La dolce primavera,PRIMAVERA JAZZ WALTZ,OSTER project,23,4,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2103,1007,89,1,FULLCOMBO CLEAR,2016-10-24 20:01
copula,Violet Pulse,GLITCH ELECTRO,G.K,4,2,0,0,0,-1,NO PLAY,8,0,0,0,-1,NO PLAY,10,2339,1100,139,6,HARD CLEAR,2016-09-10 11:42
copula,紫陽花 -AZISAI-,ORIENTAL TECHDANCE,Camellia Vs. Expander,31,7,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2675,1224,227,9,HARD CLEAR,2016-10-24 20:32
copula,Journey,WORLD/ELECTRONICA,猫叉Master,10,3,0,0,0,-1,NO PLAY,6,0,0,0,-1,NO PLAY,9,1839,894,51,0,FULLCOMBO CLEAR,2016-10-19 23:30
copula,NZM,END ROLL,The 4th,9,6,0,0,0,-1,NO PLAY,9,0,0,0,-1,NO PLAY,12,3059,1401,257,56,HARD CLEAR,2016-10-24 20:46
copula,StrayedCatz,FANTASY,削除,11,6,0,0,0,-1,NO PLAY,10,0,0,0,-1,NO PLAY,12,2612,1173,266,14,HARD CLEAR,2016-10-21 17:59
